From,To,Year,Weight
7800,7259,2013,1
7800,6796,2013,1
11903,11901,2013,1
7813,7814,2013,1
7817,10624,2013,1
11917,6930,2013,1
11919,11920,2013,1
7825,7826,2013,1
7826,7826,2013,1
7832,7024,2013,1
11929,11930,2013,1
11934,11935,2013,1
7853,8974,2013,1
7873,6852,2013,1
7873,12382,2013,1
12235,12237,2013,1
8825,7053,2013,1
7908,12794,2013,1
10876,6792,2013,1
12018,12015,2013,1
12024,12025,2013,1
7934,7933,2013,1
12035,7328,2013,1
7948,8810,2013,1
7948,6804,2013,1
7959,7960,2013,1
11568,11569,2013,1
11569,11570,2013,1
7474,11158,2013,1
12079,12499,2013,1
7992,6853,2013,1
10890,10891,2013,1
12095,12094,2013,1
12104,7663,2013,1
12126,6899,2013,1
12137,12138,2013,1
8054,8051,2013,1
6805,6848,2013,4
6805,7137,2013,2
6805,6852,2013,2
6805,6853,2013,1
6805,7078,2013,2
6805,7080,2013,1
6805,6953,2013,1
6805,6794,2013,1
6805,7090,2013,1
6805,6933,2013,2
6805,10039,2013,1
6805,7002,2013,2
6805,6940,2013,1
6805,7773,2013,2
6805,6805,2013,1
8065,8066,2013,1
8072,7064,2013,1
8101,6826,2013,1
6812,6849,2013,2
6812,10275,2013,1
6812,6853,2013,1
6812,7078,2013,3
6812,6792,2013,1
6812,7718,2013,1
6812,6900,2013,1
6812,8790,2013,1
6812,7064,2013,1
6812,7156,2013,1
6812,6911,2013,1
6812,6812,2013,1
6812,10725,2013,1
12206,12208,2013,1
6813,7430,2013,1
8112,6788,2013,1
8113,6804,2013,1
8114,8792,2013,1
8114,6882,2013,1
12213,6930,2013,1
12214,12215,2013,1
12230,6856,2013,1
8139,12649,2013,1
8139,9526,2013,1
8139,9206,2013,1
8150,7044,2013,1
8871,7090,2013,1
8173,11409,2013,1
12271,6933,2013,1
8183,6904,2013,1
12281,12280,2013,1
11613,11614,2014,1
8272,6796,2014,1
8272,6815,2014,1
6841,7777,2014,1
10933,10934,2014,1
8209,6794,2014,1
12396,12400,2014,1
8313,9492,2014,1
8314,8315,2014,1
6849,6785,2014,1
6849,6850,2014,2
6849,7764,2014,1
6849,6853,2014,1
6849,7729,2014,1
6849,6849,2014,2
6849,6807,2014,1
8328,6904,2014,1
12436,12437,2014,1
8353,6800,2014,1
12417,6791,2014,1
12458,7391,2014,1
8366,10464,2014,1
12465,12466,2014,1
8389,6800,2014,1
8389,7029,2014,1
11327,11328,2014,1
12529,12530,2014,1
12535,12536,2014,1
8452,11830,2014,1
12551,12579,2014,1
12564,12565,2014,1
8567,10562,2014,1
8567,11355,2014,1
12569,6979,2014,1
8475,6824,2014,1
12577,12578,2014,1
12591,12592,2014,1
12596,6853,2014,1
12599,12598,2014,1
8526,9637,2014,1
12637,12638,2014,1
12652,12653,2014,1
12673,6853,2014,1
10988,10989,2014,1
8599,6817,2014,1
12699,6804,2014,1
8605,8606,2014,1
8261,7681,2014,1
12736,7481,2014,1
8268,8269,2014,1
11746,7700,2014,1
8696,7255,2014,1
12797,12798,2014,1
8960,12511,2014,1
8722,7002,2014,1
8751,6814,2014,1
12855,7024,2014,1
8771,8773,2014,1
8805,8806,2014,1
8806,8807,2014,1
8813,11886,2014,1
7386,6853,2014,1
8841,7367,2014,1
8846,6970,2014,1
8846,10719,2014,1
8070,10132,2014,1
8893,6853,2014,1
6945,9879,2014,1
9300,9300,2014,1
9687,10447,2014,1
10801,6800,2014,1
11737,6970,2014,1
10938,8739,2014,1
6852,6848,2014,1
6852,6849,2014,4
6852,7299,2014,2
6852,6852,2014,2
6852,6853,2014,6
6852,6792,2014,1
6852,7053,2014,1
6852,6800,2014,1
6852,6930,2014,1
6852,6806,2014,1
6852,6935,2014,1
6852,7834,2014,1
6852,10075,2014,1
6852,9886,2014,1
6852,7621,2014,1
6852,7024,2014,1
6852,7080,2014,3
6852,6892,2014,1
6852,9584,2014,1
6852,6952,2014,1
6852,7090,2014,1
6852,7157,2014,1
6852,7033,2014,1
6852,6970,2014,1
8329,12756,2014,1
11745,7156,2014,1
12440,12441,2014,1
9077,6853,2014,1
10388,6853,2014,1
9091,9093,2014,1
7371,12178,2014,1
9122,7794,2014,1
9130,9131,2014,1
8350,8579,2014,1
9144,7266,2014,1
9147,9148,2014,1
9148,9149,2014,1
12307,9472,2014,1
9156,9157,2014,1
9157,9158,2014,1
6853,6849,2014,3
6853,6850,2014,1
6853,10628,2014,1
6853,6853,2014,4
6853,10762,2014,1
6853,7819,2014,1
6853,8525,2014,1
6853,7699,2014,1
6853,6804,2014,1
6853,6830,2014,1
6853,9942,2014,3
6853,11174,2014,1
6853,7704,2014,1
6853,6809,2014,1
6853,10714,2014,1
6853,12741,2014,1
6853,9635,2014,1
6853,7653,2014,1
6853,7718,2014,2
6853,12584,2014,1
6853,7209,2014,1
6853,10538,2014,1
6853,10220,2014,1
6853,6806,2014,1
6853,7022,2014,1
6853,10351,2014,1
6853,6960,2014,1
6853,6934,2014,1
6853,9459,2014,1
6853,11957,2014,2
6853,12490,2014,1
9207,9208,2014,1
9239,7064,2014,1
9263,9264,2014,1
9273,6817,2014,1
9274,6853,2014,1
9275,6934,2014,1
9283,7024,2014,1
9305,7405,2014,1
9311,9312,2014,1
9316,9317,2014,1
8382,8383,2014,1
9352,9351,2014,1
9368,6800,2014,1
9383,7156,2014,1
9394,9395,2014,1
9430,9431,2014,1
9436,7033,2014,1
9499,9500,2014,1
9513,9514,2014,1
9526,9529,2014,1
9534,9535,2014,1
11830,11831,2014,1
9547,9548,2014,1
9548,6853,2014,1
9556,9557,2014,1
9562,7522,2014,1
9564,9565,2014,1
9565,6848,2014,1
9565,11512,2014,1
9565,7413,2014,1
9568,9569,2014,1
9569,10690,2014,1
9581,7261,2014,1
9589,9590,2014,1
9608,9605,2014,1
11159,11160,2014,1
9615,7879,2014,1
9618,10722,2014,1
11777,11779,2014,1
9625,7035,2014,1
9628,9627,2014,1
9634,10301,2014,1
9639,9892,2014,1
11848,6782,2014,1
9657,9658,2014,1
9663,6960,2014,1
9667,7033,2014,1
9693,6882,2014,1
9700,7315,2014,1
9707,11819,2014,1
9729,7263,2014,1
9746,9747,2014,1
9763,9764,2014,1
10502,10503,2014,1
9770,7332,2014,1
9327,6788,2014,1
9781,9782,2014,1
9806,9805,2014,1
11876,8317,2014,1
9827,9828,2014,1
9828,9829,2014,1
9842,9843,2014,1
9850,9854,2014,1
9852,7489,2014,1
9853,10634,2014,1
9912,9913,2014,1
9920,6933,2014,1
9928,9929,2014,1
9931,9933,2014,1
9943,6804,2014,1
9953,9954,2014,1
9956,9955,2014,1
9968,9969,2014,1
9970,6790,2014,1
9979,6796,2014,1
10012,10013,2014,1
10025,7635,2014,1
10027,10027,2014,1
10030,6853,2014,1
10051,11434,2014,1
10051,10052,2014,1
12598,12597,2014,1
10067,6853,2014,1
9191,6853,2014,1
7146,12720,2014,1
11926,11927,2014,1
10135,8070,2014,1
10154,10158,2014,1
10158,10159,2014,1
10162,10154,2014,1
12618,7690,2014,1
10175,6789,2014,1
10571,10572,2014,1
10193,10196,2014,1
10197,6960,2014,1
9211,9212,2014,1
10214,7448,2014,1
8251,8252,2014,1
10230,6886,2014,2
10231,10232,2014,1
10243,6849,2014,1
10246,7158,2014,1
6953,7711,2014,1
6953,6853,2014,2
6953,10443,2014,1
6953,7157,2014,1
6953,7175,2014,1
10251,7548,2014,1
10264,10265,2014,1
10265,10266,2014,1
10274,10274,2014,1
10283,10284,2014,1
7162,12668,2014,1
10290,10291,2014,1
10301,10051,2014,1
10301,10844,2014,1
10306,10307,2014,1
10310,10311,2014,1
10325,10326,2014,1
10340,7959,2014,1
12211,6853,2014,1
7189,6933,2014,1
10384,10385,2014,1
9923,9923,2014,1
10392,7267,2014,1
10402,10400,2014,1
10414,7518,2014,1
11258,6953,2014,1
9246,8713,2014,1
10422,6853,2014,1
10422,10423,2014,1
8667,9182,2014,1
10439,10440,2014,1
10445,10446,2014,1
10459,10461,2014,1
10467,6791,2014,1
10475,10476,2014,1
10622,10623,2014,1
10513,9828,2014,1
10524,10525,2014,1
10531,10530,2014,1
10541,9936,2014,1
10553,10554,2014,1
10555,7430,2014,1
10561,7090,2014,1
10568,6794,2014,1
10582,6896,2014,1
10590,6985,2014,1
10606,6830,2014,1
10619,10618,2014,1
10625,7677,2014,1
10634,10635,2014,1
10635,10636,2014,1
10641,6853,2014,1
10643,10644,2014,1
10656,6794,2014,1
10665,6970,2014,1
10665,6852,2014,1
9766,7100,2014,1
10668,10669,2014,1
10687,10688,2014,1
10705,9924,2014,1
10706,10707,2014,1
10710,10711,2014,1
10711,10712,2014,1
10720,6970,2014,1
10725,10726,2014,1
10728,10729,2014,1
10733,6946,2014,1
10734,6849,2014,1
10738,10739,2014,1
10752,6853,2014,1
10753,10754,2014,1
10758,10759,2014,1
10759,10760,2014,1
10766,7562,2014,1
10791,10792,2014,1
10795,6801,2014,1
10804,6853,2014,1
10808,10809,2014,1
10813,6819,2014,1
10816,6853,2014,1
10823,10823,2014,1
10827,7762,2014,1
10832,6970,2014,1
10869,10868,2014,1
6781,6848,2014,4
6781,6849,2014,1
6781,7042,2014,1
6781,6852,2014,2
6781,6853,2014,6
6781,6855,2014,1
6781,7724,2014,1
6781,7760,2014,1
6781,6933,2014,1
6781,7002,2014,1
6781,7770,2014,1
6781,9885,2014,1
6781,6816,2014,1
6781,7396,2014,1
6781,7142,2014,1
6781,7080,2014,1
6781,10028,2014,1
6781,7090,2014,1
6781,7858,2014,1
6781,9844,2014,1
6781,6904,2014,1
6781,7033,2014,1
6781,10042,2014,1
6781,6781,2014,3
6782,12753,2014,1
6782,7874,2014,3
6782,7763,2014,1
6782,6853,2014,3
6782,7078,2014,1
6782,7080,2014,1
6782,6794,2014,1
6782,7698,2014,1
6782,6782,2014,2
6783,6848,2014,1
6783,6795,2014,1
6783,6852,2014,4
6783,6853,2014,5
6783,7761,2014,1
6783,7051,2014,1
6783,10756,2014,1
6783,6897,2014,1
6783,10770,2014,1
6783,6933,2014,1
6783,8376,2014,1
6783,10361,2014,2
6783,6783,2014,2
6783,7845,2014,1
6784,6784,2014,1
6784,6849,2014,1
6784,6960,2014,1
6784,6853,2014,3
6784,7798,2014,1
6784,10502,2014,1
6784,7653,2014,1
6784,6798,2014,1
6784,7157,2014,1
6785,7952,2014,1
6785,6788,2014,1
6785,6810,2014,1
6785,9700,2014,1
6786,10081,2014,1
6786,6786,2014,2
6786,6853,2014,3
6786,7078,2014,2
6786,7787,2014,1
6786,6892,2014,1
6786,7253,2014,1
6787,7328,2014,1
6787,6897,2014,1
6787,6882,2014,1
6787,6853,2014,2
6787,7078,2014,1
6787,7913,2014,1
6787,7259,2014,1
6787,7778,2014,1
6787,6830,2014,1
6787,6933,2014,1
6788,7808,2014,1
6788,6800,2014,1
6788,6788,2014,1
6788,6821,2014,1
6788,7002,2014,1
6788,6933,2014,1
6788,7246,2014,1
6788,6853,2014,4
6789,7844,2014,1
6789,6853,2014,2
6789,7718,2014,2
6789,7655,2014,1
6789,6827,2014,1
6789,6892,2014,1
6789,7853,2014,1
6789,6897,2014,1
6789,6962,2014,1
6789,10623,2014,1
6789,7804,2014,1
6789,6789,2014,1
6791,9170,2014,1
6791,7540,2014,1
6792,6853,2014,2
6792,10083,2014,1
6792,7444,2014,1
6792,6933,2014,1
6792,6792,2014,1
6792,7801,2014,1
6792,6794,2014,1
6792,6970,2014,1
6792,6837,2014,1
6793,6793,2014,2
6793,11938,2014,1
6793,6947,2014,1
6793,9501,2014,1
6794,7553,2014,1
6794,6852,2014,1
6794,6853,2014,2
6794,6849,2014,1
6794,6794,2014,3
6794,7822,2014,1
6794,7732,2014,1
6794,10704,2014,1
6794,10771,2014,1
6794,6804,2014,1
6794,6934,2014,1
6794,6809,2014,1
6794,7002,2014,1
6794,6815,2014,1
6794,12688,2014,1
6794,7779,2014,1
6794,9638,2014,1
6794,7796,2014,1
6794,6904,2014,2
6794,7353,2014,1
6794,7546,2014,1
6794,7803,2014,1
6794,7548,2014,1
6794,6782,2014,1
6795,6946,2014,1
6795,9060,2014,1
6795,6821,2014,1
6795,7053,2014,1
6795,6795,2014,2
6795,7090,2014,1
6795,8365,2014,1
6795,6866,2014,1
6795,8847,2014,1
6795,10719,2014,1
6795,7548,2014,1
6795,6853,2014,3
6796,7080,2014,1
6796,6930,2014,1
6796,7350,2014,1
6797,6852,2014,1
6797,6797,2014,1
6797,6997,2014,1
6798,6848,2014,4
6798,6784,2014,1
6798,6853,2014,3
6798,7302,2014,1
6798,6849,2014,1
6798,12682,2014,1
6798,6855,2014,1
6798,6798,2014,1
6798,7792,2014,1
6798,7156,2014,1
6798,6934,2014,1
6798,7033,2014,1
6798,7800,2014,1
6798,7776,2014,1
6798,7260,2014,1
6798,10078,2014,1
6800,7024,2014,1
6800,9841,2014,1
6800,6996,2014,1
6800,6853,2014,2
6800,7158,2014,1
6800,6800,2014,1
6800,7563,2014,1
6800,11967,2014,1
6800,6821,2014,1
6801,6960,2014,1
6801,6801,2014,1
6801,6852,2014,1
6801,7382,2014,1
6801,7806,2014,1
6802,6853,2014,1
6802,6802,2014,1
6802,8387,2014,1
6802,7765,2014,1
6802,7782,2014,1
6802,6949,2014,1
6803,6848,2014,1
6803,6852,2014,1
6803,6853,2014,1
6803,7145,2014,1
6803,9523,2014,1
6803,6985,2014,1
6803,6803,2014,1
6803,6997,2014,1
6803,7799,2014,1
6803,6906,2014,1
6803,6814,2014,2
6803,7135,2014,1
6804,7328,2014,1
6804,6914,2014,1
6804,6852,2014,1
6804,6853,2014,2
6804,6793,2014,1
6804,7819,2014,1
6804,6804,2014,1
6804,7445,2014,1
6804,7702,2014,1
6804,10071,2014,1
6804,7189,2014,1
6804,7711,2014,2
6804,7392,2014,1
6804,6817,2014,1
6804,6821,2014,1
6804,7078,2014,2
6804,7718,2014,1
6804,7790,2014,1
6804,6781,2014,1
6804,6830,2014,1
6804,10045,2014,1
6804,6933,2014,2
6805,6817,2014,1
6805,8023,2014,1
6805,7035,2014,1
6805,7078,2014,1
6805,7911,2014,1
6805,6856,2014,1
6805,11099,2014,1
6805,6970,2014,1
6805,7157,2014,1
6805,7759,2014,2
6805,7282,2014,1
6805,6805,2014,2
6805,8119,2014,1
6805,6904,2014,1
6805,7002,2014,2
6805,9531,2014,1
6805,11420,2014,1
6805,7773,2014,1
6805,6783,2014,1
6806,6848,2014,1
6806,6852,2014,1
6806,6853,2014,2
6806,7078,2014,2
6806,7401,2014,1
6806,7852,2014,1
6806,9837,2014,1
6806,7278,2014,1
6806,7053,2014,1
6806,10066,2014,1
6806,6899,2014,1
6806,6933,2014,2
6806,6806,2014,1
6806,7158,2014,1
6806,6970,2014,1
6806,7068,2014,1
6807,7809,2014,1
6807,6795,2014,1
6807,7652,2014,1
6807,6853,2014,3
6807,7495,2014,1
6807,6852,2014,1
6807,7025,2014,1
6807,9587,2014,1
6807,9908,2014,1
6807,7157,2014,1
6807,6806,2014,1
6807,6807,2014,1
6807,7108,2014,1
6807,6940,2014,1
6807,9310,2014,1
6808,9889,2014,1
6808,7563,2014,1
6808,9629,2014,1
6808,9886,2014,1
6808,6853,2014,1
6809,6809,2014,1
6809,7385,2014,1
6809,7788,2014,1
6809,6853,2014,1
6809,7143,2014,1
6811,7540,2014,1
6812,10755,2014,1
6812,6853,2014,4
6812,7078,2014,1
6812,7784,2014,1
6812,7474,2014,1
6812,6929,2014,1
6812,7794,2014,1
6812,6804,2014,1
6812,7157,2014,1
6812,6996,2014,1
6812,7002,2014,1
6812,6812,2014,2
6812,10047,2014,1
6814,7090,2014,1
6814,6787,2014,1
6814,6855,2014,1
6814,7080,2014,1
6814,6970,2014,1
6814,7692,2014,1
6814,8746,2014,1
6814,6814,2014,1
6815,6896,2014,1
6815,6849,2014,1
6815,10083,2014,1
6815,6853,2014,1
6815,11319,2014,1
6816,7993,2014,1
6816,7078,2014,1
6817,6848,2014,1
6817,7419,2014,1
6817,7326,2014,1
6818,9808,2014,1
6818,6818,2014,3
6818,7812,2014,1
6818,6853,2014,3
6818,7735,2014,1
6818,6794,2014,1
6818,6781,2014,1
6818,7583,2014,1
6820,10068,2014,1
6820,6853,2014,1
6820,6792,2014,1
6820,6820,2014,1
6820,7068,2014,1
6820,6814,2014,1
6821,6897,2014,1
6821,6853,2014,5
6821,7347,2014,1
6821,6852,2014,1
6821,7797,2014,1
6821,6849,2014,1
6821,7064,2014,1
6821,7764,2014,1
6821,7820,2014,1
6821,10761,2014,1
6821,6821,2014,1
6822,6849,2014,2
6822,7811,2014,1
6822,6853,2014,2
6822,6822,2014,1
6822,6855,2014,1
6822,7880,2014,1
6822,7629,2014,1
6822,7846,2014,1
6822,6960,2014,2
6822,7540,2014,1
6822,10069,2014,1
6822,7670,2014,1
6822,7856,2014,1
6822,10032,2014,1
6823,7080,2014,1
6823,6853,2014,1
6824,6849,2014,1
6824,7299,2014,1
6825,6848,2014,1
6825,10724,2014,1
6825,6917,2014,1
6825,7879,2014,1
6825,6825,2014,2
6825,6953,2014,1
6825,6897,2014,1
6825,7731,2014,1
6825,6933,2014,1
6825,12670,2014,1
6825,7785,2014,1
6825,7102,2014,1
6825,10079,2014,1
6826,7266,2014,1
6826,6804,2014,1
6826,9894,2014,1
6826,7367,2014,1
6827,6848,2014,1
6827,6852,2014,1
6827,6853,2014,2
6827,6827,2014,3
6827,6924,2014,1
6827,6896,2014,1
6827,6899,2014,1
6827,7157,2014,1
6827,7832,2014,1
6827,7033,2014,1
6827,7546,2014,1
6827,8187,2014,1
6827,8388,2014,1
6827,11429,2014,1
6828,7328,2014,1
6828,8016,2014,1
6828,10065,2014,1
6829,12353,2014,1
6829,6962,2014,1
6829,7132,2014,1
6829,6852,2014,1
6829,6853,2014,3
6829,6785,2014,1
6829,6804,2014,1
6829,6855,2014,1
6829,6796,2014,1
6829,7405,2014,1
6829,8031,2014,1
6830,8016,2014,1
6835,10416,2014,1
6835,7053,2014,1
10932,10933,2014,1
6837,6960,2014,1
6837,7443,2014,1
6837,6934,2014,1
6837,7817,2014,1
6837,7564,2014,1
6837,7372,2014,1
10935,10936,2014,1
6842,8213,2014,1
6843,6849,2014,1
6848,6784,2014,1
6848,6785,2014,1
6848,9602,2014,1
6848,6787,2014,1
6848,9156,2014,1
6848,6853,2014,3
6848,6849,2014,1
6848,7626,2014,1
6848,12353,2014,1
6848,6990,2014,1
6848,8399,2014,1
6848,6800,2014,1
6848,6804,2014,1
6848,7002,2014,1
6848,8859,2014,1
6848,6848,2014,2
6848,7328,2014,1
6848,6819,2014,1
6848,7912,2014,1
6848,7270,2014,1
6848,9191,2014,1
6848,7080,2014,1
6848,8873,2014,1
6848,6855,2014,1
6848,12780,2014,1
6848,7405,2014,1
6848,10639,2014,1
6848,6824,2014,1
6848,9331,2014,1
6848,10164,2014,1
6848,7157,2014,1
6848,7033,2014,1
6848,6970,2014,1
6850,6865,2014,1
6851,10208,2014,1
6851,7554,2014,1
6851,7085,2014,1
6855,6933,2014,1
6855,7157,2014,1
6855,7718,2014,1
6855,6855,2014,2
6855,6970,2014,2
6855,8668,2014,1
6855,9886,2014,1
6855,7653,2014,1
6856,6905,2014,1
10973,10974,2014,1
6882,7392,2014,1
6886,6961,2014,1
6886,7413,2014,1
6886,7085,2014,1
6892,11723,2014,1
6892,7002,2014,1
6892,7051,2014,1
6892,11334,2014,1
6892,7054,2014,1
6895,6895,2014,1
6896,10480,2014,1
6896,7718,2014,1
6897,6897,2014,1
6897,7426,2014,1
6897,6789,2014,1
6897,7718,2014,1
6897,6849,2014,1
6897,7180,2014,1
6897,9199,2014,1
6899,7392,2014,1
6899,6899,2014,2
6899,6853,2014,2
6899,10313,2014,1
6899,7033,2014,1
6899,9322,2014,1
6899,10611,2014,1
6899,10332,2014,1
6899,8188,2014,1
6899,7022,2014,1
6899,7711,2014,1
6902,6790,2014,1
6904,6849,2014,1
6904,7090,2014,1
6904,10771,2014,1
6904,6852,2014,1
6904,6853,2014,1
6904,7080,2014,1
6904,7160,2014,1
6904,6904,2014,1
6904,9962,2014,1
6904,11837,2014,1
6905,7650,2014,1
6906,6852,2014,1
6908,6909,2014,1
6910,7711,2014,1
6924,6853,2014,2
6925,6926,2014,1
11024,11025,2014,1
6930,9274,2014,1
6930,11700,2014,1
6930,6886,2014,1
6930,7415,2014,1
6930,6938,2014,1
6930,7291,2014,1
6930,7674,2014,1
11395,8858,2014,1
6933,7556,2014,1
6933,6853,2014,3
6933,6795,2014,1
6933,7564,2014,1
6933,7053,2014,1
6933,8143,2014,1
6933,7794,2014,1
6933,9459,2014,1
6933,8052,2014,1
6933,6933,2014,1
6933,11257,2014,1
6933,6970,2014,1
6933,7503,2014,1
6933,7157,2014,1
6934,6808,2014,1
6935,7212,2014,1
6938,6939,2014,1
6940,7033,2014,1
6940,6853,2014,1
6946,12643,2014,1
6947,6947,2014,1
6947,11324,2014,1
6949,6848,2014,1
6951,7438,2014,1
6952,6970,2014,2
6952,10452,2014,1
6956,7157,2014,1
6956,7607,2014,1
6960,6784,2014,1
6960,9602,2014,1
6960,12707,2014,1
6960,8389,2014,1
6960,7270,2014,1
6960,7080,2014,1
6960,6892,2014,1
6960,7504,2014,1
6960,6933,2014,1
6960,7033,2014,1
6960,7993,2014,1
6960,12390,2014,1
6960,7102,2014,1
6961,12715,2014,1
6961,8974,2014,1
6968,6969,2014,1
6970,7345,2014,1
6970,6853,2014,1
6970,7560,2014,1
6970,6970,2014,2
6970,6794,2014,1
6970,7157,2014,1
6974,6975,2014,1
6979,9781,2014,1
6982,6962,2014,1
10721,9618,2014,1
11080,11081,2014,1
6985,11474,2014,1
6987,6803,2014,1
6996,9579,2014,1
7993,6975,2014,1
7002,12121,2014,1
7002,6789,2014,1
7002,8777,2014,1
7002,7033,2014,1
7002,7002,2014,1
7002,6830,2014,1
7006,7008,2014,1
7010,7255,2014,1
7013,7012,2014,1
7014,7436,2014,1
8039,8039,2014,1
7016,6848,2014,1
7016,12544,2014,1
7016,9387,2014,1
7016,10932,2014,1
7022,6866,2014,1
7024,7024,2014,1
7024,6930,2014,1
7024,7090,2014,1
7024,6966,2014,1
7025,7177,2014,1
11411,11412,2014,1
7030,6970,2014,1
7030,6853,2014,1
7030,7174,2014,1
7033,7216,2014,1
7033,6904,2014,1
7033,9618,2014,1
7033,6853,2014,1
7033,12822,2014,1
7033,6865,2014,1
7033,7464,2014,1
7033,7321,2014,1
7033,6798,2014,1
7035,9871,2014,1
12373,12372,2014,1
7042,6853,2014,1
7047,7048,2014,1
7053,12097,2014,1
7053,7078,2014,1
7055,6853,2014,1
7063,7064,2014,1
7063,9438,2014,1
7066,7067,2014,1
7068,7546,2014,1
7068,10708,2014,1
7068,7134,2014,1
11172,12404,2014,1
7078,7504,2014,1
7078,6824,2014,1
7078,6814,2014,1
7078,7078,2014,1
7078,10753,2014,1
7078,6904,2014,1
7078,6849,2014,1
7078,7563,2014,1
7078,7821,2014,1
7078,6970,2014,1
7080,6849,2014,1
7080,6853,2014,1
7080,6852,2014,3
7080,7029,2014,1
7080,6953,2014,1
7080,8428,2014,1
7080,7693,2014,1
7080,10223,2014,1
7081,9415,2014,1
7090,7090,2014,1
7090,10290,2014,1
7090,6853,2014,1
7090,6866,2014,1
7090,7033,2014,1
7090,7085,2014,1
7092,6827,2014,1
7101,6853,2014,1
7102,7101,2014,1
7104,6933,2014,1
7104,6823,2014,1
7109,7110,2014,1
7111,7112,2014,1
11214,11215,2014,1
11215,9088,2014,1
12792,10624,2014,1
7134,10156,2014,1
7134,7517,2014,1
7135,7135,2014,1
7137,6848,2014,1
7137,7522,2014,1
7137,6970,2014,1
7137,7382,2014,1
7154,7155,2014,1
7156,6826,2014,1
7157,6849,2014,1
7157,10322,2014,1
7157,10343,2014,1
7157,8794,2014,1
7157,6956,2014,1
7157,10082,2014,1
7158,6970,2014,2
7170,6849,2014,1
7170,6899,2014,1
7170,6853,2014,1
7170,11109,2014,1
7179,6866,2014,1
7180,6793,2014,1
7180,12763,2014,1
7183,6821,2014,1
7186,6852,2014,1
11859,12802,2014,1
11304,11305,2014,1
7211,7080,2014,1
7212,6825,2014,1
7227,6848,2014,1
7227,6827,2014,1
7232,6807,2014,1
7233,6853,2014,1
7234,7235,2014,1
11332,11333,2014,1
7255,7256,2014,1
7255,6785,2014,1
7259,6850,2014,1
7263,9730,2014,1
11360,6899,2014,1
7266,12718,2014,1
7273,7080,2014,1
7273,7540,2014,2
7276,7275,2014,1
7278,7724,2014,1
7283,8307,2014,1
7283,9307,2014,1
11427,11428,2014,1
7305,7912,2014,1
7318,10420,2014,1
7320,7321,2014,1
7321,6996,2014,1
7323,7324,2014,1
7324,11257,2014,1
7326,10626,2014,1
7326,6853,2014,3
7328,12696,2014,1
7328,7090,2014,1
7328,6853,2014,3
7328,7022,2014,1
11426,11427,2014,1
7332,7765,2014,1
7339,7340,2014,1
7353,7540,2014,1
7361,7436,2014,1
7361,6783,2014,1
7362,7363,2014,1
7367,7368,2014,1
7367,8842,2014,1
7367,6819,2014,1
7367,7550,2014,1
7368,7353,2014,1
7372,7022,2014,1
10884,10885,2014,1
7382,7080,2014,1
7382,6930,2014,1
7382,12814,2014,1
7382,7383,2014,1
7405,7588,2014,1
7414,6930,2014,1
8746,8747,2014,1
7426,7427,2014,1
7426,8694,2014,1
7427,7428,2014,1
11527,11528,2014,1
11888,7002,2014,1
7437,7438,2014,1
7438,9277,2014,1
7384,6859,2014,1
7442,7443,2014,1
7448,6852,2014,1
7452,7453,2014,1
7454,9288,2014,1
7456,12524,2014,1
7458,7459,2014,1
7459,7460,2014,1
7460,7461,2014,1
11569,11571,2014,1
11571,11572,2014,1
7477,7477,2014,1
11577,11578,2014,1
11570,11569,2014,1
7500,7500,2014,1
6993,6853,2014,1
7508,7509,2014,1
7510,7511,2014,1
7396,6793,2014,1
7515,7512,2014,1
7516,7255,2014,1
7520,7521,2014,1
7399,6930,2014,1
7534,7537,2014,1
7539,7534,2014,1
7401,7024,2014,1
7401,10731,2014,1
7548,9217,2014,1
7548,10252,2014,1
7557,6805,2014,1
7562,6853,2014,1
7562,12245,2014,1
7563,9675,2014,1
7565,7353,2014,1
11663,8811,2014,1
11436,6855,2014,1
11672,6953,2014,1
11681,11682,2014,1
7587,7405,2014,1
7345,12097,2014,1
7345,7556,2014,1
7595,7438,2014,1
7595,10815,2014,1
7599,7156,2014,1
8776,7002,2014,1
7626,7657,2014,1
7627,6818,2014,1
7629,7630,2014,1
7632,6953,2014,1
7640,7641,2014,1
7641,7642,2014,1
7644,7645,2014,1
7646,7647,2014,1
7648,7649,2014,1
7649,6905,2014,1
7652,6849,2014,1
7652,7653,2014,3
7665,7666,2014,1
7675,7676,2014,1
7677,6933,2014,1
7678,6810,2014,1
7678,6819,2014,1
7680,11477,2014,1
7681,11393,2014,1
7681,12700,2014,1
7683,7080,2014,4
7688,6933,2014,1
7690,7691,2014,1
7697,6930,2014,1
7699,7022,2014,1
12532,6985,2014,1
11819,11820,2014,1
7729,7730,2014,1
11578,11579,2014,1
7435,6892,2014,1
10849,10850,2014,1
7752,6848,2014,1
12215,6853,2014,1
7757,7758,2014,1
7771,7772,2014,1
7779,7780,2014,1
7783,11171,2014,1
7785,6791,2014,1
11034,11031,2014,1
7787,7615,2014,1
7797,6853,2014,1
7799,12058,2014,1
7800,10529,2014,1
7805,10319,2014,1
7808,7808,2014,1
7814,7053,2014,1
8208,11201,2014,1
7818,6970,2014,1
11308,11307,2014,1
11920,11921,2014,1
7830,7831,2014,1
7832,7030,2014,1
11932,11933,2014,1
11945,11946,2014,1
7859,6817,2014,1
7874,12155,2014,1
7874,6782,2014,1
7877,9969,2014,1
7877,6930,2014,1
7894,7894,2014,1
